PERIODO,MES,DIRECTORIO,SECUENCIA_P,ORDEN,INGLABO,P6500,P6800,RAMA2D_R4,RAMA4D_R4,OFICIO_C8,P6430,P6040,P3271,P3042,DPTO,AREA,CLASE
20240415,4,7749885,1,4,1500000.0,1500000.0,48,59,5914,3341,1,37,2,8.0,8,8.0,1
20240415,4,7749886,1,1,3900000.0,3900000.0,47,59,5911,2511,1,26,1,10.0,8,8.0,1
20240415,4,7749888,1,1,3500000.0,3500000.0,47,71,7112,2144,1,33,1,10.0,8,8.0,1
20240415,4,7749888,1,2,3500000.0,3500000.0,47,21,2100,2113,1,30,2,10.0,8,8.0,1
20240415,4,7749891,1,3,1000000.0,1000000.0,60,41,4111,9313,1,41,1,4.0,8,8.0,1
20240415,4,7749891,1,4,1400000.0,1400000.0,48,86,8610,9112,1,39,2,5.0,8,8.0,1
20240415,4,7749891,1,5,1500000.0,1500000.0,60,86,8610,7127,1,37,1,5.0,8,8.0,1
20240415,4,7749892,1,1,1300000.0,1300000.0,60,47,4771,5223,1,28,2,4.0,8,8.0,1
20240415,4,7749893,1,1,1300000.0,1300000.0,48,47,4723,7511,1,43,1,5.0,8,8.0,1
20240415,4,7749893,1,6,800000.0,800000.0,48,47,4771,5223,1,26,1,5.0,8,8.0,1
20240415,4,7749893,1,8,600000.0,600000.0,60,10,1081,7512,1,21,1,4.0,8,8.0,1
20240415,4,7749895,1,2,1300000.0,1300000.0,60,41,4111,7111,1,44,1,5.0,8,8.0,1
20240415,4,7749896,1,1,1400000.0,1400000.0,60,68,6820,5414,1,45,1,5.0,8,8.0,1
20240415,4,7749897,1,1,1200000.0,1200000.0,56,41,4112,7123,1,29,1,3.0,8,8.0,1
20240415,4,7749898,1,1,800000.0,800000.0,50,41,4111,9313,1,40,1,3.0,8,8.0,1
20240415,4,7749898,1,3,1450000.0,1450000.0,50,41,4111,9313,1,25,1,5.0,8,8.0,1
20240415,4,7749900,1,2,1300000.0,1300000.0,48,36,3600,9613,1,35,1,5.0,8,8.0,1
20240415,4,7749903,1,1,800000.0,800000.0,48,31,3110,9333,1,49,1,3.0,8,8.0,1
20240415,4,7749906,1,3,1700000.0,1700000.0,48,61,6120,7422,1,25,1,8.0,8,8.0,1
20240415,4,7749908,1,2,3000000.0,3000000.0,48,47,4741,3341,1,34,1,6.0,8,8.0,1
20240415,4,7749909,1,2,3100000.0,3100000.0,112,49,4921,8331,1,54,1,4.0,8,8.0,1
20240415,4,7749909,1,3,1300000.0,1300000.0,48,10,1040,9621,1,19,1,5.0,8,8.0,1
20240415,4,7749910,1,3,1300000.0,1300000.0,48,41,4111,9313,1,25,1,5.0,8,8.0,1
20240415,4,7749915,1,1,800000.0,800000.0,48,45,4530,7231,1,61,1,8.0,8,8.0,1
20240415,4,7749915,1,4,1600000.0,1600000.0,47,86,8610,5321,1,37,2,9.0,8,8.0,1
20240415,4,7749915,1,5,1300000.0,1300000.0,47,69,6910,5230,1,38,1,8.0,8,8.0,1
20240415,4,7749916,1,3,1300000.0,1300000.0,47,71,7112,3257,1,25,2,8.0,8,8.0,1
20240415,4,7749917,1,4,880000.0,880000.0,40,47,4724,5223,1,22,2,8.0,8,8.0,1
20240415,4,7749918,1,1,1300000.0,1300000.0,48,68,6820,5414,1,37,1,5.0,8,8.0,1
20240415,4,7749919,1,4,1300000.0,1300000.0,44,41,4111,7212,1,23,1,4.0,8,8.0,1
20240415,4,7749919,1,7,1300000.0,1300000.0,44,47,4711,4110,1,53,1,5.0,8,8.0,1
20240415,4,7749920,1,4,1800000.0,1800000.0,48,25,2592,2144,1,51,1,10.0,8,8.0,1
20240415,4,7749922,1,3,40000.0,40000.0,30,56,5630,5131,1,20,2,4.0,8,8.0,1
20240415,4,7749923,1,2,1300000.0,1300000.0,48,88,8899,5311,1,43,2,5.0,8,8.0,1
20240415,4,7749923,1,3,1300000.0,1300000.0,48,46,4631,9333,1,48,1,3.0,8,8.0,1
20240415,4,7749924,1,1,1500000.0,1500000.0,48,47,4774,3322,1,32,2,10.0,8,8.0,1
20240415,4,7749930,1,1,1350000.0,750000.0,84,47,4759,5223,1,55,2,8.0,8,8.0,1
20240415,4,7749931,1,2,300000.0,120000.0,24,31,3110,9112,1,46,1,8.0,8,8.0,1
20240415,4,7749934,1,3,1200000.0,1200000.0,48,49,4923,9333,1,49,1,3.0,8,8.0,1
20240415,4,7749938,1,2,1440000.0,960000.0,48,56,5611,5131,1,20,1,5.0,8,8.0,1
20240415,4,7749939,1,1,700000.0,700000.0,45,41,4111,9313,1,55,1,4.0,8,8.0,1
20240415,4,7749939,1,2,750000.0,600000.0,45,56,5611,9412,1,49,2,3.0,8,8.0,1
20240415,4,7749940,1,3,1650000.0,1650000.0,48,41,4111,9313,1,40,1,3.0,8,8.0,1
20240415,4,7749941,1,1,1300000.0,1300000.0,40,61,6120,3322,1,29,1,5.0,8,8.0,1
20240415,4,7749943,1,2,1300000.0,1300000.0,48,10,1081,5223,1,57,1,5.0,8,8.0,1
20240415,4,7749943,1,3,1300000.0,1300000.0,48,10,1081,5223,1,22,1,8.0,8,8.0,1
20240415,4,7749944,1,2,1300000.0,1300000.0,48,56,5611,5230,1,24,2,8.0,8,8.0,1
20240415,4,7749946,1,1,1300000.0,1300000.0,48,96,9603,4311,1,26,2,9.0,8,8.0,1
20240415,4,7749946,1,2,1300000.0,1300000.0,48,47,4719,4321,1,32,1,8.0,8,8.0,1
20240415,4,7749947,1,1,348000.0,300000.0,16,56,5611,5131,1,30,2,5.0,8,8.0,1
20240415,4,7749949,1,1,1800000.0,1800000.0,48,82,8220,4222,1,27,2,8.0,8,8.0,1
20240415,4,7749950,1,2,1520000.0,1300000.0,50,56,5611,9412,1,35,2,3.0,8,8.0,1
20240415,4,7749950,1,3,1600000.0,1600000.0,48,20,2011,8131,1,38,1,5.0,8,8.0,1
20240415,4,7749950,1,8,810000.0,680000.0,46,56,5611,9412,1,55,2,3.0,8,8.0,1
20240415,4,7749950,1,9,1100000.0,750000.0,48,56,5611,5131,1,56,1,5.0,8,8.0,1
20240415,4,7749950,1,10,1400000.0,1400000.0,48,85,8530,2330,1,26,2,10.0,8,8.0,1
20240415,4,7749953,1,1,3000000.0,3000000.0,48,52,5229,1324,1,32,2,10.0,8,8.0,1
20240415,4,7749954,1,2,780000.0,780000.0,24,56,5629,9412,1,62,2,5.0,8,8.0,1
20240415,4,7749957,1,3,3400000.0,3400000.0,48,86,8610,1342,1,32,2,10.0,8,8.0,1
20240415,4,7749960,1,2,1300000.0,1300000.0,48,86,8610,5321,1,42,2,8.0,8,8.0,1
20240415,4,7749960,1,3,2000000.0,2000000.0,48,20,2023,2511,1,38,1,10.0,8,8.0,1
20240415,4,7749960,1,4,1300000.0,1300000.0,48,46,4645,4120,1,22,2,10.0,8,8.0,1
20240415,4,7749962,1,2,1500000.0,1500000.0,48,46,4631,2521,1,43,2,10.0,8,8.0,1
20240415,4,7749969,1,1,3000000.0,3000000.0,40,47,4755,7312,1,37,1,10.0,8,8.0,1
20240415,4,7749971,1,1,10000000.0,10000000.0,40,86,8610,2211,1,42,1,11.0,8,8.0,1
20240415,4,7749972,1,1,3000000.0,3000000.0,40,47,4719,3341,1,33,2,10.0,8,8.0,1
20240415,4,7749972,1,2,15000000.0,15000000.0,40,85,8544,1345,1,37,1,11.0,8,8.0,1
20240415,4,7749973,1,1,3500000.0,3500000.0,40,69,6920,2611,1,50,1,11.0,8,8.0,1
20240415,4,7749974,1,1,6000000.0,6000000.0,40,41,4112,2511,1,47,1,12.0,8,8.0,1
20240415,4,7749979,1,1,4200000.0,4200000.0,48,85,8530,5312,1,33,1,10.0,8,8.0,1
20240415,4,7749979,1,2,4000000.0,4000000.0,48,85,8530,5312,1,25,2,10.0,8,8.0,1
20240415,4,7749982,1,1,4500000.0,4500000.0,48,47,4752,5223,1,61,1,10.0,8,8.0,1
20240415,4,7749982,1,3,1800000.0,1800000.0,48,25,2592,4110,1,24,2,10.0,8,8.0,1
20240415,4,7749985,1,10,1300000.0,1300000.0,44,71,7120,4110,1,24,1,8.0,8,8.0,1
20240415,4,7749985,1,11,1500000.0,1500000.0,40,47,4711,4110,1,19,2,10.0,8,8.0,1
20240415,4,7749986,1,1,1300000.0,1300000.0,48,68,6820,5414,1,60,1,5.0,8,8.0,1
20240415,4,7749986,1,3,1300000.0,1300000.0,44,52,5210,4321,1,31,1,8.0,8,8.0,1
20240415,4,7749991,1,2,2600000.0,2600000.0,48,78,7820,2634,1,30,2,10.0,8,8.0,1
20240415,4,7749992,1,1,2800000.0,2800000.0,48,21,2100,3322,1,44,2,8.0,8,8.0,1
20240415,4,7749992,1,2,1200000.0,1200000.0,40,56,5619,5131,1,25,1,8.0,8,8.0,1
20240415,4,7749994,1,3,1800000.0,1800000.0,48,41,4111,7212,1,36,1,5.0,8,8.0,1
20240415,4,7749994,1,4,1300000.0,1300000.0,47,68,6820,5153,1,34,1,5.0,8,8.0,1
20240415,4,7749995,1,2,1300000.0,1300000.0,47,64,6495,5414,1,52,1,3.0,8,8.0,1
20240415,4,7749998,1,1,1300000.0,1300000.0,47,86,8691,9111,1,65,2,5.0,8,8.0,1
20240415,4,7749999,1,2,2500000.0,2500000.0,47,85,8544,1212,1,40,2,10.0,8,8.0,1
20240415,4,7750001,1,1,1400000.0,1400000.0,48,35,3520,7126,1,43,1,5.0,8,8.0,1
20240415,4,7750001,1,2,1300000.0,1300000.0,48,68,6820,9112,1,38,2,5.0,8,8.0,1
20240415,4,7750004,1,1,240000.0,160000.0,70,56,5619,5212,1,66,2,3.0,8,8.0,1
20240415,4,7750004,1,4,160000.0,160000.0,25,56,5611,9412,1,46,2,5.0,8,8.0,1
20240415,4,7750004,1,5,100000.0,100000.0,40,85,8552,9629,1,20,1,5.0,8,8.0,1
20240415,4,7750005,1,1,950000.0,950000.0,40,53,5320,8321,1,63,1,5.0,8,8.0,1
20240415,4,7750007,1,1,900000.0,900000.0,40,47,4729,5223,1,24,1,4.0,8,8.0,1
20240415,4,7750007,1,2,950000.0,950000.0,48,47,4729,5223,1,33,1,4.0,8,8.0,1
20240415,4,7750009,1,3,1000000.0,1000000.0,40,95,9512,7422,1,22,1,4.0,8,8.0,1
20240415,4,7750013,1,2,750000.0,750000.0,30,85,8530,5246,1,42,2,8.0,8,8.0,1
20240415,4,7750014,1,2,1300000.0,1300000.0,48,49,4921,8331,1,60,1,3.0,8,8.0,1
20240415,4,7750020,1,1,5000000.0,5000000.0,48,64,6494,2511,1,30,1,10.0,8,8.0,1
20240415,4,7750021,1,1,1200000.0,1200000.0,48,47,4773,5223,1,35,1,10.0,8,8.0,1
20240415,4,7750023,1,2,1300000.0,1300000.0,47,53,5320,4110,1,33,2,8.0,8,8.0,1
20240415,4,7750031,1,3,1300000.0,1300000.0,48,32,3290,5221,1,24,1,5.0,8,8.0,1
20240415,4,7750034,1,3,1300000.0,1300000.0,48,82,8220,4222,1,27,2,8.0,8,8.0,1
20240415,4,7756333,1,1,1460000.0,1460000.0,48,41,4111,5414,1,71,1,3.0,8,8.0,1
20240415,4,7756333,1,4,2300000.0,2300000.0,48,84,8412,7411,1,32,1,5.0,8,8.0,1
20240415,4,7756333,1,10,1600000.0,1600000.0,48,82,8220,4222,1,23,1,5.0,8,8.0,1
20240416,4,7756337,1,2,3900000.0,3900000.0,48,86,8621,2264,1,62,2,11.0,8,8.0,1
20240416,4,7756337,1,3,2600000.0,2600000.0,48,86,8621,1342,1,31,2,10.0,8,8.0,1
20240416,4,7756338,1,1,2000000.0,1200000.0,30,85,8530,2341,1,36,1,10.0,8,8.0,1
20240416,4,7756339,1,1,12000000.0,12000000.0,48,10,1089,1120,1,42,1,11.0,8,8.0,1
20240416,4,7756339,1,2,12000000.0,12000000.0,48,86,8691,1120,1,33,2,12.0,8,8.0,1
20240416,4,7756341,1,1,800000.0,800000.0,36,86,8622,9112,1,36,2,5.0,8,8.0,1
20240416,4,7756341,1,3,120000.0,120000.0,40,86,8622,9112,1,17,2,5.0,8,8.0,1
20240416,4,7756341,1,4,160000.0,160000.0,10,10,1081,9333,1,15,1,4.0,8,8.0,1
20240416,4,7756342,1,1,2600000.0,2600000.0,48,86,8610,5321,1,45,2,10.0,8,8.0,1
20240416,4,7756344,1,2,1500000.0,1500000.0,48,41,4111,2411,1,31,1,10.0,8,8.0,1
20240416,4,7756345,1,1,2600000.0,2600000.0,47,21,2100,2113,1,36,2,10.0,8,8.0,1
20240416,4,7756347,1,1,1300000.0,1300000.0,48,47,4711,3322,1,29,1,5.0,8,8.0,1
20240416,4,7756353,1,3,1000000.0,1000000.0,52,95,9522,7412,1,37,1,4.0,8,8.0,1
20240416,4,7756354,1,1,1300000.0,1300000.0,48,46,4665,4321,1,30,1,9.0,8,8.0,1
20240416,4,7759180,1,1,42000000.0,42000000.0,45,85,8544,1345,1,87,2,10.0,8,8.0,1
20240416,4,7759181,1,1,1500000.0,1500000.0,48,46,4631,5223,1,42,1,5.0,8,8.0,1
20240416,4,7759183,1,4,2500000.0,2500000.0,48,47,4772,1221,1,54,1,10.0,8,8.0,1
20240416,4,7759185,1,1,1300000.0,1300000.0,48,47,4711,9334,1,44,1,3.0,8,8.0,1
20240416,4,7759186,1,1,956000.0,956000.0,24,35,3520,7126,1,45,1,10.0,8,8.0,1
20240416,4,7759186,1,2,1200000.0,1200000.0,36,45,4520,4110,1,41,2,8.0,8,8.0,1
20240416,4,7759187,1,1,1300000.0,1300000.0,44,95,9522,7412,1,33,1,8.0,8,8.0,1
20240416,4,7759187,1,2,1300000.0,1300000.0,60,86,8610,4321,1,28,2,8.0,8,8.0,1
20240416,4,7759188,1,2,1300000.0,1300000.0,48,85,8530,2330,1,25,2,10.0,8,8.0,1
20240416,4,7759189,1,1,1600000.0,1600000.0,48,23,2392,7543,1,28,1,5.0,8,8.0,1
20240416,4,7759190,1,1,500000.0,500000.0,40,93,9312,3423,1,44,1,10.0,8,8.0,1
20240416,4,7759190,1,2,1300000.0,1300000.0,48,47,4711,5230,1,46,2,5.0,8,8.0,1
20240416,4,7759190,1,3,1300000.0,1300000.0,40,86,8610,2266,1,27,2,10.0,8,8.0,1
20240416,4,7759192,1,2,5400000.0,5400000.0,48,85,8544,2353,1,54,2,10.0,8,8.0,1
20240416,4,7759192,1,3,3000000.0,3000000.0,48,82,8220,4222,1,24,1,10.0,8,8.0,1
20240416,4,7759195,1,1,5000000.0,5000000.0,48,10,1090,2144,1,45,1,11.0,8,8.0,1
20240416,4,7759198,1,1,7000000.0,7000000.0,40,45,4511,3339,1,33,2,5.0,8,8.0,1
20240416,4,7759200,1,2,3000000.0,3000000.0,40,69,6910,2611,1,36,1,10.0,8,8.0,1
20240416,4,7759200,1,3,2200000.0,2200000.0,40,80,8010,1212,1,33,2,10.0,8,8.0,1
20240416,4,7759201,1,3,1500000.0,1500000.0,48,13,1392,9321,1,38,1,5.0,8,8.0,1
20240416,4,7759204,1,1,45000000.0,45000000.0,48,86,8621,1120,1,67,1,11.0,8,8.0,1
20240416,4,7759204,1,2,29000000.0,17000000.0,60,86,8621,1219,1,51,2,11.0,8,8.0,1
20240416,4,7759207,1,1,1460000.0,1460000.0,48,15,1513,7331,1,54,1,5.0,8,8.0,1
20240416,4,7759210,1,1,1900000.0,800000.0,48,47,4711,5223,1,33,1,10.0,8,8.0,1
20240416,4,7759210,1,3,1600000.0,600000.0,70,47,4711,9621,1,16,1,4.0,8,8.0,1
20240416,4,7759211,1,1,5000000.0,5000000.0,48,62,6201,2512,1,43,1,10.0,8,8.0,1
20240416,4,7759213,1,1,2600000.0,2600000.0,48,56,5611,1412,1,29,2,9.0,8,8.0,1
20240416,4,7759215,1,3,1600000.0,1600000.0,48,14,1410,8153,1,46,2,4.0,8,8.0,1
20240416,4,7759216,1,3,1300000.0,1300000.0,42,56,5611,5131,1,24,1,5.0,8,8.0,1
20240416,4,7759216,1,4,1460000.0,1460000.0,48,86,8621,4311,1,22,1,9.0,8,8.0,1
20240416,4,7759217,1,1,1500000.0,1500000.0,48,68,6820,5414,1,46,1,10.0,8,8.0,1
20240416,4,7759221,1,1,4000000.0,4000000.0,40,51,5111,7232,1,61,1,8.0,8,8.0,1
20240416,4,7759221,1,3,3500000.0,3500000.0,48,82,8220,4222,1,30,1,10.0,8,8.0,1
20240416,4,7759221,1,4,1800000.0,1800000.0,48,47,4731,4321,1,39,1,5.0,8,8.0,1
20240416,4,7759223,1,1,1460000.0,1460000.0,40,88,8891,5311,1,40,2,10.0,8,8.0,1
20240416,4,7759223,1,2,1700000.0,1700000.0,60,49,4923,8323,1,42,1,4.0,8,8.0,1
20240416,4,7759226,1,1,1000000.0,1000000.0,60,31,3110,7522,1,62,1,1.0,8,8.0,1
20240416,4,7759226,1,2,1300000.0,1300000.0,48,86,8610,9112,1,53,2,5.0,8,8.0,1
20240416,4,7759227,1,1,1460000.0,1460000.0,48,46,4663,4321,1,27,1,5.0,8,8.0,1
20240416,4,7759228,1,3,1400000.0,1400000.0,60,47,4773,5329,1,34,1,5.0,8,8.0,1
20240416,4,7759230,1,5,1300000.0,1300000.0,60,41,4112,9333,1,23,1,5.0,8,8.0,1
20240416,4,7759231,1,2,1400000.0,1400000.0,40,86,8610,5321,1,32,2,8.0,8,8.0,1
20240416,4,7759231,1,3,800000.0,800000.0,50,10,1081,7512,1,22,1,5.0,8,8.0,1
20240416,4,7759232,1,2,800000.0,520000.0,16,14,1410,2411,1,37,2,10.0,8,8.0,1
20240416,4,7759233,1,1,800000.0,800000.0,60,15,1522,7536,1,52,1,3.0,8,8.0,1
20240416,4,7759233,1,3,800000.0,800000.0,30,56,5630,2652,1,33,1,3.0,8,8.0,1
20240416,4,7759238,1,1,1200000.0,1200000.0,48,14,1410,8153,1,56,1,4.0,8,8.0,1
20240416,4,7759240,1,2,1400000.0,1400000.0,48,49,4923,8332,1,40,1,6.0,8,8.0,1
20240416,4,7759241,1,1,1300000.0,1300000.0,60,45,4520,7132,1,55,1,3.0,8,8.0,1
20240416,4,7759246,1,3,1300000.0,1300000.0,44,46,4665,8342,1,22,1,5.0,8,8.0,1
20240416,4,7759250,1,1,1350000.0,1350000.0,48,41,4111,9313,1,31,1,5.0,8,8.0,1
20240416,4,7759257,1,1,1500000.0,1500000.0,48,38,3811,8332,1,46,1,9.0,8,8.0,1
20240416,4,7759257,1,5,1300000.0,1300000.0,48,38,3811,9612,1,40,1,4.0,8,8.0,1
20240416,4,7759258,1,1,800000.0,800000.0,50,31,3110,7515,1,35,1,3.0,8,8.0,1
20240416,4,7759261,1,1,1000000.0,1000000.0,56,56,5630,5131,1,31,2,5.0,8,8.0,1
20240416,4,7759262,1,1,1300000.0,1300000.0,60,47,4711,7512,1,45,1,5.0,8,8.0,1
20240416,4,7759264,1,1,1700000.0,1700000.0,48,45,4541,5223,1,21,1,8.0,8,8.0,1
20240416,4,7759266,1,1,1000000.0,1000000.0,48,45,4512,5414,1,21,1,5.0,8,8.0,1
20240416,4,7759267,1,5,100000.0,100000.0,48,49,4923,9333,1,23,1,5.0,8,8.0,1
20240416,4,7759271,1,1,1900000.0,1900000.0,47,41,4111,2411,1,38,1,10.0,8,8.0,1
20240416,4,7759271,1,2,1460000.0,1460000.0,48,64,6412,4120,1,35,2,8.0,8,8.0,1
20240416,4,7759272,1,1,1800000.0,1800000.0,47,64,6412,3312,1,42,2,9.0,8,8.0,1
20240416,4,7759274,1,1,1200000.0,1200000.0,60,56,5619,5212,1,30,1,5.0,8,8.0,1
20240416,4,7759275,1,1,1300000.0,1300000.0,48,68,6820,5414,1,51,1,5.0,8,8.0,1
20240416,4,7759279,1,1,1800000.0,1800000.0,48,85,8544,4120,1,42,2,5.0,8,8.0,1
20240416,4,7759284,1,1,1460000.0,1460000.0,48,47,4773,5223,1,42,2,5.0,8,8.0,1
20240416,4,7759286,1,2,1200000.0,1200000.0,60,41,4111,9313,1,49,1,4.0,8,8.0,1
20240416,4,7759286,1,3,500000.0,500000.0,40,56,5630,5230,1,29,1,5.0,8,8.0,1
20240416,4,7759288,1,3,900000.0,900000.0,47,47,4752,9333,1,33,1,3.0,8,8.0,1
20240416,4,7759288,1,4,1600000.0,1600000.0,48,10,1040,5221,1,26,2,5.0,8,8.0,1
20240416,4,7759290,1,1,1300000.0,1300000.0,48,64,6422,4222,1,33,2,9.0,8,8.0,1
20240416,4,7759292,1,1,1300000.0,1300000.0,36,47,4719,5223,1,57,2,5.0,8,8.0,1
20240416,4,7759293,1,1,1300000.0,1300000.0,48,10,1089,8160,1,48,2,4.0,8,8.0,1
20240416,4,7759294,1,2,1500000.0,1500000.0,48,42,4210,8342,1,40,1,5.0,8,8.0,1
20240416,4,7759294,1,3,750000.0,750000.0,30,56,5611,9412,1,19,1,5.0,8,8.0,1
20240416,4,7759298,1,1,3900000.0,3900000.0,48,33,3315,2143,1,26,2,10.0,8,8.0,1
20240416,4,7759298,1,2,5200000.0,5200000.0,48,94,9411,2143,1,30,1,10.0,8,8.0,1
20240416,4,7759299,1,2,1300000.0,1300000.0,48,47,4774,3322,1,47,1,5.0,8,8.0,1
20240416,4,7759299,1,3,1600000.0,1600000.0,48,47,4759,3322,1,53,1,5.0,8,8.0,1
20240416,4,7759299,1,4,3000000.0,3000000.0,48,85,8544,1345,1,30,1,9.0,8,8.0,1
20240416,4,7759300,1,1,7000000.0,7000000.0,40,20,2012,3122,1,40,1,11.0,8,8.0,1
20240416,4,7759301,1,1,4800000.0,4800000.0,48,65,6515,2141,1,45,2,11.0,8,8.0,1
20240416,4,7759302,1,3,2000000.0,2000000.0,44,33,3312,2151,1,32,2,11.0,8,8.0,1
20240416,4,7759310,1,2,650000.0,650000.0,24,86,8610,5321,1,57,2,8.0,8,8.0,1
20240416,4,7759310,1,6,400000.0,400000.0,48,33,3311,7212,1,23,1,8.0,8,8.0,1
20240416,4,7759310,1,8,1300000.0,1300000.0,48,68,6810,3257,1,25,2,8.0,8,8.0,1
20240416,4,7759310,1,9,1300000.0,1300000.0,48,45,4520,2411,1,27,1,10.0,8,8.0,1
20240416,4,7759312,1,1,1300000.0,1300000.0,48,10,1081,9321,1,31,1,5.0,8,8.0,1
20240416,4,7759318,1,1,3000000.0,3000000.0,60,49,4922,3115,1,56,1,8.0,8,8.0,1
20240416,4,7759318,1,2,1300000.0,1300000.0,40,56,5613,5131,1,47,2,5.0,8,8.0,1
20240416,4,7759319,1,1,1400000.0,1400000.0,56,47,4724,8323,1,43,1,5.0,8,8.0,1
20240416,4,7759320,1,1,480000.0,400000.0,16,56,5611,9412,1,36,2,5.0,8,8.0,1
20240416,4,7759320,1,2,1465000.0,1465000.0,48,47,4711,9334,1,36,1,5.0,8,8.0,1
20240416,4,7759321,1,1,1615000.0,1465000.0,48,20,2012,7212,1,43,1,8.0,8,8.0,1
20240416,4,7759327,1,1,1500000.0,1500000.0,40,41,4111,7111,1,38,1,5.0,8,8.0,1
20240416,4,7759328,1,2,1300000.0,1300000.0,48,47,4771,5223,1,34,1,6.0,8,8.0,1
20240416,4,7759329,1,2,1850000.0,1600000.0,48,49,4921,8323,1,69,1,8.0,8,8.0,1
20240416,4,7759330,1,3,1600000.0,1600000.0,44,41,4111,1324,1,29,1,10.0,8,8.0,1
20240416,4,7759330,1,6,1700000.0,1700000.0,48,10,1089,7512,1,27,1,8.0,8,8.0,1
20240416,4,7759331,1,1,1300000.0,1300000.0,60,56,5611,5414,1,52,1,5.0,8,8.0,1
20240416,4,7759331,1,2,1300000.0,1300000.0,48,22,2219,9321,1,50,2,5.0,8,8.0,1
20240416,4,7759333,1,2,1450000.0,1450000.0,48,65,6515,3341,1,54,2,8.0,8,8.0,1
20240416,4,7759333,1,8,3600000.0,3000000.0,48,46,4645,2411,1,52,1,10.0,8,8.0,1
20240416,4,7759336,1,3,1300000.0,1300000.0,60,41,4111,5414,1,53,1,5.0,8,8.0,1
20240417,4,7763697,1,1,3900000.0,3900000.0,48,41,4112,2142,1,48,1,10.0,8,8.0,1
20240417,4,7763698,1,1,2600000.0,2600000.0,48,42,4290,1323,1,42,2,10.0,8,8.0,1
20240417,4,7763699,1,3,2000000.0,2000000.0,48,21,2100,2433,1,37,2,10.0,8,8.0,1
20240417,4,7763702,1,2,2600000.0,2600000.0,48,31,3110,1221,1,31,2,12.0,8,8.0,1
20240417,4,7763705,1,1,1300000.0,1300000.0,60,41,4111,9313,1,57,1,1.0,8,8.0,1
20240417,4,7763705,1,3,1000000.0,1000000.0,50,25,2511,7221,1,30,1,5.0,8,8.0,1
20240417,4,7763705,1,5,1200000.0,1200000.0,60,41,4111,9313,1,44,1,5.0,8,8.0,1
20240417,4,7763707,1,2,1300000.0,1300000.0,60,47,4711,5221,1,49,1,5.0,8,8.0,1
20240417,4,7763708,1,2,1200000.0,1200000.0,50,47,4711,5223,1,59,1,3.0,8,8.0,1
20240417,4,7763708,1,4,1200000.0,1200000.0,48,25,2511,7212,1,50,1,4.0,8,8.0,1
20240417,4,7763709,1,1,1460000.0,1460000.0,48,47,4711,9333,1,34,1,8.0,8,8.0,1
20240417,4,7763711,1,2,3500000.0,3500000.0,48,47,4731,1420,1,40,2,10.0,8,8.0,1
20240417,4,7767341,1,1,1800000.0,1800000.0,40,74,7410,2512,1,39,1,10.0,8,8.0,1
20240417,4,7767342,1,1,3000000.0,3000000.0,48,23,2310,2163,1,28,1,11.0,8,8.0,1
20240417,4,7767342,1,2,3300000.0,3300000.0,48,46,4659,4321,1,28,2,10.0,8,8.0,1
20240417,4,7767343,1,1,400000.0,400000.0,30,56,5611,5131,1,34,2,8.0,8,8.0,1
20240417,4,7767343,1,2,600000.0,600000.0,48,56,5611,9621,1,39,2,8.0,8,8.0,1
20240417,4,7767343,1,3,900000.0,900000.0,48,56,5611,5131,1,32,1,5.0,8,8.0,1
20240417,4,7767343,1,4,900000.0,900000.0,48,56,5611,5131,1,28,1,5.0,8,8.0,1
20240417,4,7767343,1,6,1000000.0,1000000.0,48,10,1084,7512,1,21,1,5.0,8,8.0,1
20240417,4,7767345,1,2,1800000.0,1800000.0,48,6,620,2144,1,56,1,10.0,8,8.0,1
20240417,4,7767345,1,3,1700000.0,1700000.0,48,82,8220,2512,1,27,1,10.0,8,8.0,1
20240417,4,7767346,1,2,3600000.0,3600000.0,48,46,4664,2421,1,44,2,10.0,8,8.0,1
20240417,4,7767348,1,1,1900000.0,1900000.0,48,27,2720,9621,1,59,1,5.0,8,8.0,1
20240417,4,7767349,1,3,1300000.0,1000000.0,90,47,4711,5223,1,20,1,5.0,8,8.0,1
20240417,4,7767350,1,2,600000.0,600000.0,48,47,4774,3432,1,41,2,5.0,8,8.0,1
20240417,4,7767351,1,1,2400000.0,2400000.0,48,86,8622,2411,1,30,2,10.0,8,8.0,1
20240417,4,7767351,1,2,2600000.0,2600000.0,48,80,8010,5414,1,33,1,10.0,8,8.0,1
20240417,4,7767352,1,2,600000.0,600000.0,48,47,4774,5223,1,46,2,8.0,8,8.0,1
20240417,4,7767353,1,1,1000000.0,1000000.0,70,45,4520,1420,1,19,1,10.0,8,8.0,1
20240417,4,7767355,1,1,2200000.0,2200000.0,47,22,2229,3119,1,28,1,10.0,8,8.0,1
20240417,4,7767357,1,1,3500000.0,3500000.0,48,86,8610,2212,1,63,1,11.0,8,8.0,1
20240417,4,7767358,1,1,4000000.0,4000000.0,48,86,8610,1342,1,35,2,10.0,8,8.0,1
20240417,4,7767359,1,1,2000000.0,2000000.0,44,82,8220,4222,1,22,2,10.0,8,8.0,1
20240417,4,7767361,1,1,5000000.0,5000000.0,48,68,6820,1439,1,41,1,10.0,8,8.0,1
20240417,4,7767362,1,1,6000000.0,6000000.0,48,85,8544,2511,1,40,1,12.0,8,8.0,1
